url,rating,title,pros,cons,advice,reviewer,datetime,language,id,culture_and_values_rating,diversity_and_inclusion_rating,work_life_balance_rating,senior_management_rating,compensation_and_benefits_rating,career_opportunities_rating,location_id,location,is_current_job,rating_ceo,rating_business_outlook,rating_recommend_to_friend,length_of_employment,job_title,job_title_id
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW47413342.htm,5,Experiência,"Muitos benefícios, possibilidade de crescimento e ambiente respeitoso.",Bastante funcionário que não valoriza o emprego.,,Aprendiz,2021-05-25T00:35:16.517,pt,47413342,5,5,5.0,5.0,5.0,5.0,2479061,"São Paulo, SP",False,,POSITIVE,POSITIVE,1,Aprendiz,864190
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW47240802.htm,4,Trabalho,Ambiente de trabalho e convênio bom restaurante,"Salário fora da média, pouca promoção e falta de condições de ferramenta",,,2021-05-20T15:08:51.787,pt,47240802,4,3,4.0,3.0,3.0,3.0,2475809,"Sorocaba, SP",True,,,,2,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW47188134.htm,3,Boa empresa,"Empresa sólida, estável e com bons benefício.","Pouca valorização dos empregados, poucas possibilidades de crescimento.",,Engenheiro,2021-05-19T17:26:41.670,pt,47188134,4,4,4.0,4.0,5.0,2.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,9,Engenheiro,31243
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW47180391.htm,4,Empresa,Salário e PLR acima da média do mercado,Ambiente; benefícios e muito hierarquizada,,,2021-05-19T14:08:21.917,pt,47180391,2,2,4.0,2.0,3.0,3.0,,,False,,NEUTRAL,POSITIVE,4,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW47101143.htm,4,Boa,"Cargos internos, remuneração, beneficios, fretado","Dificuldade de crescimento profissional, comunicação e demora para aprovarem projetos.",Mais oportunidades para os funcionários internos.,Estagiário Superior,2021-05-18T08:05:26.477,pt,47101143,5,5,3.0,4.0,5.0,3.0,4159014,Alumínio,True,,NEUTRAL,POSITIVE,2,Estagiário Superior,499122
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW47001590.htm,4,Avaliação Mineração,"Bons benefícios, oportunidades de cresimento","Não tem vale alimentação, oportunidade na estrutura fisica e softwares",,Consultor,2021-05-16T06:53:02.023,pt,47001590,3,5,3.0,4.0,4.0,5.0,2449062,Muriaé,True,,POSITIVE,POSITIVE,0,Consultor,929
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW46983134.htm,5,CBA,Empresa com valores ótimos e seguem eles a risca. Inclusão é totalmente levada a sério e preocupação com os funcionários,Nenhum contra no momento para sinalizar,Nenhum,Estagiário,2021-05-15T12:12:40.287,pt,46983134,5,5,5.0,5.0,4.0,4.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,2,Estagiário,31609
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW46318356.htm,5,Exxelente lugar para se trabalhar,"Plano de carreira, ambiente, benefícios, RV
Assistência medica",Não tenho nada a colocar como contra,,Supervisor/Coordenador,2021-04-30T19:19:25.220,pt,46318356,5,5,5.0,5.0,5.0,5.0,2475809,"Sorocaba, ",True,,POSITIVE,POSITIVE,0,Supervisor/Coordenador,4207790
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW46020926.htm,5,Planejador de Manutenção Junior CBA,"Empresa boa de se trabalhar, aberta a mudanças, bons benefícios, pagamento em dia",Horário de início de circulação do ônibus,,Planejador De Manuten&ccedil;&atilde;o J&uacute;nior,2021-04-25T08:17:27.723,pt,46020926,5,5,5.0,5.0,4.0,5.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,1,Planejador De Manuten&ccedil;&atilde;o J&uacute;nior,5762261
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW45973676.htm,4,Estágio CBA,Uma empresa com plano de carreira e muito dedicada.,Empresa bem tradicional e um pouco antiquada.,,,2021-04-23T16:36:13.887,pt,45973676,2,2,2.0,4.0,3.0,4.0,,,True,,NEUTRAL,POSITIVE,0,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW45966145.htm,5,Estrutura,"Organização, apoio operacional, rapidez no diálogo, ferramentas de trabalho","Conflitos entre departamentos, descontos em folha",,T&eacute;cnico Em Seguran&ccedil;a Do Trabalho Pleno,2021-04-23T12:54:33.377,pt,45966145,5,4,5.0,4.0,5.0,3.0,2474947,Itapetininga,False,,POSITIVE,POSITIVE,0,T&eacute;cnico Em Seguran&ccedil;a Do Trabalho Pleno,5712167
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW45852159.htm,2,salario baixo,"Segurança em primeiro lugar, programa bem estar, EPI's sempre a disposição para o funcionário","Salario muito baixo para uma metalúrgica, apesar da empresa em alumínio ter fretado em Sorocaba não tem, apenas vale transporte.",igualar o salario a CBA de alumínio,Auxiliar de Produ&ccedil;&atilde;o I,2021-04-21T11:44:05.163,pt,45852159,5,2,3.0,3.0,1.0,1.0,2475809,"Sorocaba, ",True,,NEGATIVE,NEGATIVE,1,Auxiliar de Produ&ccedil;&atilde;o I,5547794
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW45743261.htm,3,razoável,conhecimento em segurança e trabalho em equipe,nem tudo que se prega é o que acontece,fazer mais auditoria com a supervisão em geral.,Operador de Produ&ccedil;&atilde;o II,2021-04-19T15:15:27.680,pt,45743261,3,2,2.0,1.0,3.0,5.0,4159014,Alumínio,True,,NEGATIVE,POSITIVE,20,Operador de Produ&ccedil;&atilde;o II,5547374
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW45662785.htm,5,"Empresa ótima de se trabalhar, sempre preocupada com a segurança dos empregados.",SEGURANÇA É INEGOCIÁVEL PARA TODOS QUE TRABALHA NA EMPRESA,Pra quem não gosta de realizar treinamentos contínuos,,Operador de P&aacute; Carregadeira,2021-04-17T15:07:38.137,pt,45662785,4,4,4.0,4.0,4.0,4.0,2449056,Miraí,True,,POSITIVE,POSITIVE,6,Operador de P&aacute; Carregadeira,5675453
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW45349038.htm,5,Empresa sólida,"Empresa sólida.
Empresa responsável .
Líder no segmento .","Não aumenta salário
Não tem plano extra .",,Caldeireiro II,2021-04-11T15:36:09.380,pt,45349038,5,4,5.0,5.0,3.0,4.0,2475809,"Sorocaba, São Paulo",True,,POSITIVE,POSITIVE,0,Caldeireiro II,4054050
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW45191785.htm,5,Empresa boa,"Bem remunerado
Boa comunicação.
Trabalho em equipe
Trabalho bem distribuído","Processos demorados
Pessoas mal gerenciados
Gestares precisam reconhecer seu funcionário",Entender o processo por completo,Assistente Administrativo,2021-04-07T23:09:52.480,pt,45191785,4,4,4.0,5.0,5.0,3.0,2479061,"São Paulo, São Paulo",True,,POSITIVE,POSITIVE,0,Assistente Administrativo,324385
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW45175705.htm,4,Avaliação,"Muitas oportunidades, processo consolidado, bons benefícios, excelente em segurança","Cultura extremamente conservadora, falta de trabalho em equipe",Inclusão de maior diversidade e de mão de obra mais aberta,Estagi&aacute;rio de Engenharia,2021-04-07T15:24:10.520,pt,45175705,3,2,5.0,3.0,5.0,5.0,2475809,"Sorocaba, São Paulo",True,,POSITIVE,POSITIVE,0,Estagi&aacute;rio de Engenharia,5547387
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW45146616.htm,4,A,Boa empresa para se trabalhar,"Gestão complicada de pessoas , mentalidade antiga",,Analista De Suprimentos,2021-04-07T06:58:08.143,pt,45146616,5,5,5.0,3.0,5.0,1.0,,,True,,POSITIVE,POSITIVE,4,Analista De Suprimentos,891331
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW44341232.htm,4,Boa,Remuneração maior que a média do mercado,Gestão de pessoas - carreira,,Coordenador,2021-03-21T17:11:25.997,pt,44341232,4,3,3.0,2.0,4.0,2.0,4159014,Alumínio,False,,NEUTRAL,POSITIVE,20,Coordenador,140754
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW44338585.htm,5,Melhor lugar para trabalhar,Lugar para se desenvolver como profissional,"Não tenho nada contra, só tenho que agradecer",,Estagi&aacute;rio,2021-03-21T15:30:22.347,pt,44338585,5,5,5.0,5.0,5.0,5.0,,,True,,POSITIVE,POSITIVE,0,Estagi&aacute;rio,5546411
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW44093541.htm,5,Empresa com ótimos benefícios.,Um lugar o de me sinto to a vontade de expor minhas idéias e vejo que a chefia de um modo geral nos dão ouvidos.,Refeitório fora da fábrica e distante.,,Mec&acirc;nico De Manuten&ccedil;&atilde;o II,2021-03-16T13:02:40.470,pt,44093541,5,5,5.0,5.0,4.0,4.0,,,True,,POSITIVE,POSITIVE,6,Mec&acirc;nico De Manuten&ccedil;&atilde;o II,5594318
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW43714140.htm,5,PROS E CONTRAS,"Plano de carreira, atenção ao capital humano da empresa, recrutamento e seleção convenientes, recrutamento interno","SEM VALE REFEIÇÃO, MAS TEM REFEIÇÃO NO LOCAL",,T&eacute;cnico de Recursos Humanos,2021-03-09T07:03:27.123,pt,43714140,5,5,5.0,5.0,5.0,5.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,1,T&eacute;cnico de Recursos Humanos,5612982
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW43422878.htm,5,Análise,"Empresa líder no ramo
Benefícios bons
Salário acima mercado
Segurança na veia","Inclusão de pessoas deficientes 
Estacionamento ruim
Logística de pessoas interna ruim (tudo longe)
Restaurante fica fora da fábrica",,Planejador De Manuten&ccedil;&atilde;o,2021-03-03T13:22:53.207,pt,43422878,5,5,5.0,3.0,5.0,5.0,,,True,,POSITIVE,POSITIVE,6,Planejador De Manuten&ccedil;&atilde;o,5553777
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW43352163.htm,5,Excelente empresa,Pacote de benefícios e clima organizacional,Morosidade na tomada de decisão,,Analista de Suprimentos Senior,2021-03-02T12:28:38.507,pt,43352163,5,5,5.0,4.0,5.0,5.0,2479061,"São Paulo, ",True,,POSITIVE,POSITIVE,4,Analista de Suprimentos Senior,5522001
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW43103059.htm,4,Ótimo,Empresa com uma ótima estrutura e oportunidades.,Não tenho nada contra a empresa.,,Operador de Produ&ccedil;&atilde;o I,2021-02-25T12:02:17.077,pt,43103059,4,4,3.0,4.0,4.0,3.0,2461683,Votorantim,True,,POSITIVE,POSITIVE,0,Operador de Produ&ccedil;&atilde;o I,5548126
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW42692534.htm,3,Boa empresa,"Grande empresa (Grupo Votorantim)
Boa interação entre áreas","Estrutura interna em constante transformação, prejudica o crescimento",,Engenheiro de Produ&ccedil; &atilde; o,2021-02-18T06:08:18.107,pt,42692534,4,4,2.0,3.0,2.0,3.0,2475809,"Sorocaba, ",True,,NEUTRAL,POSITIVE,0,Engenheiro de Produ&ccedil; &atilde; o,5594322
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW42386135.htm,5,Ótima,Ótimo salário e ótimo plano de carreira,Longe de casa e muito tempo para deslocamento até a empresa,,Soldador,2021-02-12T03:04:19.710,pt,42386135,5,5,5.0,5.0,5.0,5.0,2475809,"Sorocaba, ",False,,POSITIVE,POSITIVE,0,Soldador,3229356
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW41843247.htm,4,Supervisor de Operação de Mina,"Bons benefícios , Participação nos Lucros , Vila Residencial para empregados.",Excesso de atribuições e pouco reconhecimento.,Maior reconhecimento aos destaques da empresa. Olhar para as pessoas. Olhar para a sobrecarga de determinadas funções antes de lançar novos programas e atribuições. Reconhecimento no momento certo .,Supervisor,2021-02-02T15:07:06.917,pt,41843247,4,4,3.0,3.0,3.0,2.0,2518755,Poços de Caldas,True,,POSITIVE,POSITIVE,9,Supervisor,64221
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW41817910.htm,4,Empresa sólida e com possibilidades reais de crescimento,"A localização da empresa, os horários, a estabilidade do grupo em que está inserida e as possibilidades de carreira. Os valores da empresa também.","Alinhamento valores da empresa com mentalidade de alguns gestores, dificuldade de implantar novas tecnologias",,Outager Manager,2021-02-02T08:15:35.677,pt,41817910,4,3,4.0,3.0,3.0,4.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,6,Outager Manager,973
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW41717537.htm,4,Avaliação da companhia,"Convênio médico unimed cobertura nacional (cooparticipação), convenio odontológico, 13 salário, plr, funsejem, refeição diária, entrega sexta básica na sua casa, estabilidade boa, empresa que forma bons profissionais.","Plano de carreira muito falho, deixando os empregados desanimados com o passar tempo devido a falta de incentivo quanto as oportunidades de crescimento, muitos profissionais competentes da áreas operacionais acabam abandonando a companhia devido a se formarem e não terem essas oportunidades, aumento de salário é só se você der sorte e concorrer a seleções internas, coordenação(gerência) se preocupa mais com as metas deles do que com os profissionais das suas áreas.","Escolher melhores seus lideres de departamentos e subir mais pessoas de dentro para as coordenações e gerências, pois muitos profissionais bons que se formam trabalhando na CIA estão indo embora.",Eletricista de Manuten&ccedil;&atilde;o,2021-01-31T16:00:19.253,pt,41717537,5,4,5.0,2.0,4.0,2.0,2475809,"Sorocaba, ",True,,NEGATIVE,POSITIVE,6,Eletricista de Manuten&ccedil;&atilde;o,5589846
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW41624114.htm,4,Excelente Oportunidade,"Salário em dia. Espaço para crescimento profissional, se o objetivo for esse.",Nada de negativo a declarar.,,T&eacute;cnico Administrativo I,2021-01-29T07:45:46.827,pt,41624114,4,4,4.0,4.0,4.0,5.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,2,T&eacute;cnico Administrativo I,5594310
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW41604200.htm,5,otima,"vale alimentação, refeição, transporte, PLR, convênio",restaurante interno qualidade abaixo do esperado.,,T&eacute;cnico Electricista,2021-01-28T22:37:05.957,pt,41604200,5,5,5.0,5.0,5.0,5.0,4159014,Alumínio,True,,NEUTRAL,POSITIVE,0,T&eacute;cnico Electricista,5594892
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW41314971.htm,3,Eletricista de Manutenção,"Convênio médico, participação de lucros e restaurante interno.",Não tem oportunidade de carreira,,Eletricista de Manuten&ccedil;&atilde;o,2021-01-24T05:31:07.407,pt,41314971,3,3,2.0,2.0,3.0,2.0,4159014,Alumínio,False,,NEUTRAL,POSITIVE,4,Eletricista de Manuten&ccedil;&atilde;o,5589846
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW41254720.htm,5,Avaliação,Empresa sólida e muito boa de se trabalhar,Alta pressão por resultados e alguns lideres com pensamentos liderança autoritária.,Oportunidades para a base operacional,Comprador J&uacute;nior,2021-01-22T13:02:41.377,pt,41254720,0,0,0.0,0.0,0.0,0.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,9,Comprador J&uacute;nior,5551044
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW41006338.htm,4,Ótimo lugar para se trabalhar.,"Benefícios excelentes, salário ótimo e a empresa possui uma ótimo posição no mercado.",As oportunidades de crescimento são baixíssimas.,"Olhar mais para dentro, notar os profissionais excelentes que lá trabalham e dar a eles a oportunidade de crescerem e fazer mais pela companhia.",Operador de Produ&ccedil;&atilde;o I,2021-01-19T08:58:12.770,pt,41006338,4,4,4.0,3.0,5.0,2.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,0,Operador de Produ&ccedil;&atilde;o I,5548126
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW40952428.htm,4,Boa empresa,Uma boa empresa para se trabalhar. Ótimos benefícios.,Crescimento/desenvolvimento de carreira mais lento.,,Planejador De Manuten&ccedil;&atilde;o,2021-01-18T14:42:00.687,pt,40952428,0,0,0.0,0.0,0.0,0.0,2449056,Miraí,True,,,,0,Planejador De Manuten&ccedil;&atilde;o,5553777
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW40600209.htm,3,Geral,"Estabilidade, benefícios atrativos, salário muitas vezes acompanha o mercado","Políticas atualizadas, porém, liderança antiquada",,Engenheiro De Processos Junior,2021-01-13T04:20:24.467,pt,40600209,0,0,0.0,0.0,0.0,0.0,4159014,Alumínio,True,,,,0,Engenheiro De Processos Junior,5389268
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW40591870.htm,4,Excelente Empresa,Ótima empresa para se trabalhar. Padrões organizados e estrutura clara. Benefícios extras além dos convencionais como Gympass e programa de saúde e bem estar do funcionário.,Revezamento de 03 horários devido empresa operar 24 horas.,,Mec&acirc;nico De Manuten&ccedil;&atilde;o,2021-01-13T01:15:58.813,pt,40591870,4,3,5.0,4.0,4.0,3.0,4159014,Alumínio,False,,POSITIVE,POSITIVE,2,Mec&acirc;nico De Manuten&ccedil;&atilde;o,5549422
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW40464998.htm,2,Salário baixo e muita panelinha,Cursos disponíveis para capacitação e autonomia de trabalho,"Muita panelinha; somente os peixes recebem promoção. Para se ganhar uma promoção é preciso ficar uma vida na CIA. Mas os peixes, esses sim são previlegiados. A chefia só enxerga as metas dele; a ""equipe"" fica de lado o tempo todo.","Aconselho a presidência mudar o corporativo para a planta em Alumínio para sentir o drama do dia-a-dia. A cada dia muitos ótimos profissionais estão abandonando a CIA por se sentirem inferiores, sem expectativa de melhoria.",Analista De Planejamento De Projetos,2021-01-11T12:56:43.667,pt,40464998,5,5,2.0,2.0,2.0,1.0,4159014,Alumínio,True,,NEGATIVE,NEGATIVE,20,Analista De Planejamento De Projetos,4052515
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW40008183.htm,5,Ótima empresa,Ótimos salário e benefício empresa que trabalha por vc,"Nenhum contra
Nenhum contra
Nenhum contra
Nenhum contra
Nenhum contra",Otimo,Operador de Produ&ccedil;&atilde;o,2021-01-02T10:38:06.297,pt,40008183,5,5,5.0,5.0,5.0,5.0,2475809,"Sorocaba, ",True,,POSITIVE,POSITIVE,1,Operador de Produ&ccedil;&atilde;o,5546495
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW39817753.htm,5,Companhia Brasileira de Alumínio,"Segurança em primeiro lugar
Valorização de carreira",Não há contras com relação à CBA.,,T&eacute;cnico processo,2020-12-26T14:51:52.417,pt,39817753,5,5,5.0,5.0,5.0,5.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,0,T&eacute;cnico processo,5674770
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW39559645.htm,4,Analista,"Bons benefícios, RV PLANOS PPR RV",Cobrança excessiva Cobrança excessiva Cobrança excessiva Cobrança excessiva Cobrança excessiva Cobrança excessiva Cobrança excessiva,,Analista S&ecirc;nior,2020-12-17T08:02:34.783,pt,39559645,5,3,2.0,4.0,4.0,3.0,2479061,"São Paulo, ",True,,,,6,Analista S&ecirc;nior,5546593
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW38358195.htm,5,empresa muito boa,oportunidade crescimento e muitos beneficios boms,empresa com problemas de risco fisico em devidas areas,,Est&aacute;gio Superior,2020-11-15T11:42:30.197,pt,38358195,5,5,5.0,5.0,5.0,5.0,4159014,Alumínio,True,,,,0,Est&aacute;gio Superior,5546676
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW37633640.htm,5,CBA Estágio,A empresa é uma escola onde todos estão dispostos a ensinar e passar conhecimento.,Não enxerguei algo negativo durante a minha experiência,,,2020-10-26T13:18:53.923,pt,37633640,5,5,5.0,5.0,5.0,4.0,2504041,"Recife, PE",True,,NEGATIVE,POSITIVE,0,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW37390152.htm,3,"Boa, porém não lidam bem com dados",Foco em segurança no trabalho,Muita burocracia e ausência de dados de performance individual,,Jovem Aprendiz,2020-10-20T11:30:40.280,pt,37390152,5,2,4.0,3.0,1.0,3.0,4159014,Alumínio,False,,NEUTRAL,POSITIVE,2,Jovem Aprendiz,375469
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW37317365.htm,5,Otima empresa,Nada a reclamar otima empresa,Empresa otima para se trabalhar,,Caldeireiro I,2020-10-19T04:51:08.197,pt,37317365,5,5,5.0,5.0,5.0,5.0,2475809,"Sorocaba, SP",True,,POSITIVE,POSITIVE,0,Caldeireiro I,4046538
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW36883683.htm,4,Avaliação,"Convênio médico, fretado, plr, cesta básica, restaurante",Nada a reclamar! Ótima empresa,,Operador de Produ&ccedil;&atilde;o,2020-10-08T06:23:14.710,pt,36883683,3,4,4.0,4.0,4.0,3.0,2475809,"Sorocaba, SP",True,,POSITIVE,POSITIVE,2,Operador de Produ&ccedil;&atilde;o,5546495
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW36766415.htm,4,Empresa boa,"Fretado grátis,convenio unimed,cafe da manhã e ips,cursos profissionalizantes","Distância,anda muito pra tudo,alimentação ruim,cesta basica fraca,,uniformes quentes,poluicao do ar",Melhorias sempre com os piaos,Mec&acirc;nico De Manuten&ccedil;&atilde;o,2020-10-06T03:11:34.203,pt,36766415,2,2,1.0,1.0,4.0,3.0,4159014,Alumínio,False,,NEGATIVE,NEGATIVE,1,Mec&acirc;nico De Manuten&ccedil;&atilde;o,5549422
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW36558930.htm,5,Muitas oportunidades,"A empresa valoriza muito o aprendiz, foca o seu crescimento e da muitas oportunidades. Muitos benefícios, ótima refeição e muita preocupação com a segurança dos empregados.","Não tem fretado para aprendizes, apenas VT",,Jovem Aprendiz,2020-09-30T16:55:28.210,pt,36558930,5,0,5.0,5.0,4.0,5.0,4159014,Alumínio,False,,POSITIVE,POSITIVE,1,Jovem Aprendiz,375469
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW36487028.htm,2,Era uma empresa que se dava orgulho trabalhar,"A anos atrás o colaborador tinha valor, hoje são apenas número","Empresa hoje só visa lucro, salário hoje é humilhante pelo que se faz",nenhum,Fundidor De Metais,2020-09-29T06:09:00.657,pt,36487028,2,0,2.0,2.0,2.0,1.0,4159014,Alumínio,True,,NEGATIVE,NEGATIVE,20,Fundidor De Metais,4045630
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW36426554.htm,4,Ótima empresa!,Ambiente muito agradável com pessoas de bem!,Não vejo nenhum contra no momento,,Engenheiro de Processos J&uacute;nior,2020-09-27T17:50:48.517,pt,36426554,5,0,3.0,2.0,2.0,3.0,2479061,"São Paulo, SP",True,,POSITIVE,POSITIVE,0,Engenheiro de Processos J&uacute;nior,5599324
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW36228478.htm,5,Boa,Valores e cultura segurança resultados e benefícios,Nenhum nenhum nenhum nenhum nenhum,,,2020-09-22T06:30:06.757,pt,36228478,5,0,5.0,5.0,5.0,5.0,,,True,,POSITIVE,POSITIVE,0,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW35806443.htm,5,Excelente !,"Ótima empresa , ótimos benefícios é muito responsável com a segurança de seus funcionários e com o meio ambiente",Não ter me contratado ainda rsrs !,Continuar com esse ritmo para continuar sendo a melhor empresa que conheço,Operador de Produ&ccedil;&atilde;o,2020-09-10T06:58:10.513,pt,35806443,5,0,5.0,5.0,5.0,5.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,0,Operador de Produ&ccedil;&atilde;o,5546495
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW35618946.htm,2,Só quem tá dentro  sabe o inferno que é,Salários e benefícios diferenciados das demais,"Muita burocracia, RH totalmente despreparado para lidar com as pessoas, não tem plano de carreira",,Coordenador,2020-09-04T05:26:21.930,pt,35618946,2,0,1.0,1.0,4.0,1.0,2518755,Poços de Caldas,False,,POSITIVE,NEGATIVE,0,Coordenador,140754
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW35595303.htm,5,Colaborador em primeiro lugar,"Uma empresa que se preocupa com as pessoas, pensa em projetos e busca sempre em melhorias.",Não ter efetivação na área,,,2020-09-03T12:27:04.360,pt,35595303,5,0,5.0,5.0,5.0,2.0,4159014,Alumínio,False,,POSITIVE,POSITIVE,2,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW35185078.htm,5,Excelente empresa,Ótima empresa pra se trabalhar,Não tenho reclamações da empresa,,Gerente Geral,2020-08-23T05:20:24.427,pt,35185078,5,0,3.0,5.0,5.0,5.0,2475809,"Sorocaba, ",True,,POSITIVE,POSITIVE,0,Gerente Geral,361080
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW35150930.htm,5,Ótima empresa para se trabalhar!,"Colaborativa
Benefícios
Segurança é inegociável
Oportunidade de desenvolvimento e crescimento","Dependendo da localização em que se mora, fretado demora muito a chegar",Investir na indústria 4.0 e no plano de carreira dos colaboradores,Técnico De Processos Júnior,2020-08-21T13:51:56.907,pt,35150930,5,0,4.0,5.0,5.0,5.0,2475809,"Sorocaba, ",True,,POSITIVE,POSITIVE,0,Técnico De Processos Júnior,4038351
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW34563920.htm,3,Boa empresa,"Trabalhei por 14 anos, benefícios de acordo com o mercado.","Meritocracia muito lenta, precisa esclarecer às métricas para atingir a meritocracia.",,Supervisor De Produção,2020-08-01T20:36:25.697,pt,34563920,3,0,4.0,3.0,3.0,2.0,4159014,Alumínio,False,,NEUTRAL,POSITIVE,20,Supervisor De Produção,3884303
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW34207926.htm,5,Otima,"Benefícios , transporte, cesta básica, plano, remuneração",Nao tem o que reclamar,,Analista Pleno,2020-07-13T18:52:47.017,pt,34207926,5,0,5.0,5.0,5.0,5.0,2518755,Poços de Caldas,True,,POSITIVE,POSITIVE,0,Analista Pleno,499208
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW34179694.htm,5,muito boa,"Melhor beneficio, melhor reconhecimento, melhor segurança","acessibilidade, acredito que nenhum mais que isso",,Aprendiz,2020-07-12T05:15:29.827,pt,34179694,0,0,0.0,0.0,0.0,0.0,4159014,Alumínio,True,,,,0,Aprendiz,864190
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW33903682.htm,5,Excelente local,Excelente clima organizacional e pessoas,Sobre a empresa eu não possuo,,Estagiário,2020-06-25T14:13:05.313,pt,33903682,4,0,4.0,4.0,4.0,5.0,,,True,,POSITIVE,POSITIVE,2,Estagiário,31609
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW33807877.htm,5,Empresa com um ambiente muito bom pra se trabalhar.,Empresa com diversas oportunidades de aprendizagem técnica.,Não existem quaisquer pontos contras que desabonem essa empresa.,Foco na mão de obra operária pra seguir trilhando um futuro visionário.,Oficial De Manutenção,2020-06-20T09:34:32.543,pt,33807877,5,0,4.0,4.0,5.0,4.0,2475809,"Sorocaba, ",False,,POSITIVE,POSITIVE,20,Oficial De Manutenção,4035524
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW33354595.htm,4,Ótima empresa,"Excelente empresa, muito comprometida com a segurança, muito antenada a novas tecnologias e inovação, colaboradores altamente capacitados e engajados, gerência comprometida com os times.","O DHO não possui boa capacidade de retenção de talentos, mesmo após investir em treinamento e receber recomendações dos superirores.",,,2020-05-25T19:11:31.220,pt,33354595,5,0,5.0,4.0,5.0,2.0,4159014,Alumínio,False,,POSITIVE,POSITIVE,2,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW33262819.htm,3,Avaliação,"Salário justos, ótimos benefícios. Empresa com valores sólidos.","Processos muito burocráticos. Cultura ainda antiga, e um pouco atrasada.",,Engenheiro Pleno,2020-05-19T15:12:10.297,pt,33262819,5,0,3.0,4.0,5.0,4.0,,,True,,NEUTRAL,POSITIVE,6,Engenheiro Pleno,787239
